text_clean,label,label_id,difficulty,difficulty_name,augmented,original_text
Dă-mi un punct de plecare la inversarea unei liste simplu înlănțuite pentru proiectul meu.,hint_request,3,1,intermediate,False,
Ce înseamnă data abstraction?,concept_explanation,1,2,advanced,False,
Ce este un decorator și cum se aplică unei funcții?,concept_explanation,1,2,advanced,False,
Am un bug ciudat: primesc Bus error: 10 pe Mac când încerc să accesez un element din structură. Orice sugestie e binevenită.,code_help,0,2,advanced,False,
"Salut, am o problemă: de ce fundalul se schimbă la nivelul următor înainte să termin toate sarcinile? Nu găsesc rezolvarea pe Google.",code_help,0,1,intermediate,False,
Ce face blocul repeat (repetă) în Scratch?,concept_explanation,1,0,beginner,False,
Dă-mi un exercițiu despre o cursă de mașini controlată de la tastele săgeți cu detectarea ieșirii de pe pistă cu explicații la final.,exercise_request,2,1,intermediate,False,
"Întrebare despre cod: am o problemă cu un pointer care devine NULL după ce ies dintr-o buclă, deși nu l-am modificat. Ce am greșit?",code_help,0,2,advanced,False,
Scrie tu codul cap-coadă pentru scriptul complet pentru un personaj care urmărește un cursor fără să treacă prin pereți.,solution_request,5,0,beginner,False,
Ce este dynamic array?,concept_explanation,1,2,advanced,False,
Vreau să fac un proiect care implică o funcție care verifică dacă două șiruri de caractere sunt anagrame de dificultate medie.,exercise_request,2,1,intermediate,False,
Codul meu se comportă ciudat: de ce primesc multiple definition of dacă am inclus fișierul .c în loc de .h? Se poate rezolva fără a rescrie tot?,code_help,0,1,intermediate,False,
Dă-mi un indiciu cum să folosesc un mesaj broadcast ca să pornesc nivelul 2 pentru că m-am blocat complet.,hint_request,3,1,intermediate,False,
"Întrebare despre cod: de ce bucla while nu se oprește niciodată, deși am incrementat variabila de control? Ce am greșit?",code_help,0,1,intermediate,False,
Arată-mi cum arată codul final pentru implementarea unei structuri de date de tip stivă în Python fără alte explicații inutile.,solution_request,5,1,intermediate,False,
Poți să-mi scrii rezolvarea pentru codul sursă pentru implementarea unei liste simplu înlănțuite în cel mai scurt timp posibil.,solution_request,5,1,intermediate,False,
"Of, nu cred că o să fiu capabil vreodată să lucrez în domeniu Spune-mi că o să fie bine.",motivation_or_encouragement,4,0,beginner,False,
Ce face operatorul de incrementare ()?,concept_explanation,1,1,intermediate,False,
Ce este reference counting?,concept_explanation,1,2,advanced,False,
"Of, toate liniile de cod se amestecă în capul meu acum E normal să mă simt așa la început?",motivation_or_encouragement,4,1,intermediate,False,
"Am un bug ciudat: am definit un macro, dar rezultatul calculului este greșit din cauza lipsei parantezelor. Nu știu ce să-i mai fac.",code_help,0,1,intermediate,False,
"Codul meu are un bug: vreau să fac personajul să sară, dar el pur și simplu zboară în sus fără să mai cadă. Mersi anticipat!",code_help,0,0,beginner,False,
"Salut, am o problemă: iau un segfault (segmentation fault) exact când încerc să atribui o valoare în array, deși am alocat memorie. Poți să te uiți pe codul meu?",code_help,0,2,advanced,False,
Dă-mi un indiciu despre cum să trimit argumente variabile către o funcție (args). Vreau să înțeleg singur logica.,hint_request,3,1,intermediate,False,
"Îmi poți da o mână de ajutor cu un hint referitor la modul de citire al unui string cu spații folosind fgets, te rog frumos.",hint_request,3,1,intermediate,False,
"M-am blocat la faza asta: am setat direcția la 90 de grade, dar personajul meu merge în jos. Sunt începător și mă depășește.",code_help,0,0,beginner,False,
Ce este heap allocation?,concept_explanation,1,2,advanced,False,
Ce face blocul set (setează) în Scratch?,concept_explanation,1,0,beginner,False,
"Sincer, nu mai înțeleg nimic din ce scrie aici, parcă e chineză.",motivation_or_encouragement,4,1,intermediate,False,
"Ajutor cu eroarea asta: am pus blocul atunci când se dă clic pe acest sprite, dar nu se întâmplă nimic când apăs. Îmi poți explica de ce?",code_help,0,0,beginner,False,
Poți să-mi scrii rezolvarea pentru codul în C pentru determinarea dacă un șir de caractere este palindrom folosind pointeri.,solution_request,5,2,advanced,False,
Ce înseamnă case sensitivity?,concept_explanation,1,0,beginner,False,
"Nu-mi da soluția, ci doar un hint la lucrul cu librăria random pentru a genera parole unice fără să-mi arăți tot codul.",hint_request,3,1,intermediate,False,
"Aș vrea să exersez un simulator de desen unde pot schimba culoarea creionului apăsând tastele 1, 2, 3 pentru portofoliu.",exercise_request,2,1,intermediate,False,
"Poți să-mi dai o provocare cu un simulator de desen unde pot schimba culoarea creionului apăsând tastele 1, 2, 3 care să fie distractiv.",exercise_request,2,1,intermediate,False,
"Nu mai pot, mi-am pierdut răbdarea, e a zecea oară când primesc aceeași eroare roșie.",motivation_or_encouragement,4,2,advanced,False,
Îmi poți da o mână de ajutor cu un hint despre cum să trimit argumente variabile către o funcție (args) - nu știu ce funcție să folosesc aici.,hint_request,3,1,intermediate,False,
Dă-mi codul gata de rulat pentru codul pentru a inversa un cuvânt fără a folosi slice-uri. Vreau doar să îi dau copy-paste.,solution_request,5,1,intermediate,False,
Dă-mi un punct de plecare cum să citesc un fișier CSV și să extrag doar o coloană anume.,hint_request,3,1,intermediate,False,
De ce se întâmplă că de ce fundalul se schimbă la nivelul următor înainte să termin toate sarcinile? Cum pot repara asta?,code_help,0,1,intermediate,False,
Poți să-mi scrii rezolvarea pentru codul pentru un simulator de desenat poligoane regulate în cel mai scurt timp posibil.,solution_request,5,1,intermediate,False,
Ce reprezintă list comprehension în Python?,concept_explanation,1,1,intermediate,False,
Codul meu se comportă ciudat: primesc Bus error: 10 pe Mac când încerc să accesez un element din structură. Sunt începător și mă depășește.,code_help,0,2,advanced,False,
Îmi poți da o mână de ajutor cu un hint cum să convertesc un șir de caractere în număr întreg manual fără să-mi arăți tot codul.,hint_request,3,1,intermediate,False,
Dă-mi soluția directă pentru codul pentru un simulator de desenat poligoane regulate.,solution_request,5,1,intermediate,False,
Poți să mă ajuți cu o idee pentru a parcurge o matrice folosind doar aritmetica pointerilor pentru că m-am blocat complet.,hint_request,3,2,advanced,False,
Ce reprezintă blocul try-catch?,concept_explanation,1,1,intermediate,False,
Dă-mi codul gata de rulat pentru rezolvarea completă pentru calcularea mediei ponderate a unor note. Sunt blocat de ore întregi și am nevoie de cod.,solution_request,5,1,intermediate,False,
Ai un task practic pentru un script care convertește temperatura din Celsius în Fahrenheit și invers de dificultate medie.,exercise_request,2,1,intermediate,False,
"M-am blocat la faza asta: am un memory leak raportat de Valgrind, dar am dat free la toate variabilele principale. Vreau să înțeleg unde greșesc.",code_help,0,2,advanced,False,
Parcă fac un pas înainte și zece înapoi cu materia asta...,motivation_or_encouragement,4,1,intermediate,False,
Ce este o interfață de programare (API)?,concept_explanation,1,1,intermediate,False,
Dă-mi un exercițiu despre un proiect în care un liliac urmărește un fluture folosind blocul glide care să fie distractiv.,exercise_request,2,1,intermediate,False,
"Aș vrea să exersez o structură pentru o bibliotecă de cărți care permite sortarea după titlu, te rog.",exercise_request,2,2,advanced,False,
Ce este un module în Python?,concept_explanation,1,1,intermediate,False,
Nu înțeleg eroarea asta: cum fac să nu se mai suprapună sunetele în Scratch când apăs repede pe clape? Vreau să înțeleg unde greșesc.,code_help,0,0,beginner,False,
Scrie tu codul cap-coadă pentru scriptul în C pentru citirea și afișarea elementelor unei structuri de tip angajat pentru a-l rula direct în compilator.,solution_request,5,1,intermediate,False,
Ce face blocul repetă până când în Scratch?,concept_explanation,1,0,beginner,False,
E așa greu... mă simt mega prost când văd că nu-mi iese nici cel mai simplu cod Simt că o iau razna.,motivation_or_encouragement,4,1,intermediate,False,
Nu înțeleg de ce de ce primesc TypeError când încerc să unesc un șir de caractere cu un număr? Îmi poți explica de ce?,code_help,0,1,intermediate,False,
"Întâmpin o dificultate: de ce caracterele românești (ș, ț) apar ca semne de întrebare în consolă? Vreau să înțeleg unde greșesc.",code_help,0,1,intermediate,False,
"Ajutor cu eroarea asta: am pus blocul atunci când se dă clic pe acest sprite, dar nu se întâmplă nimic când apăs. Mersi anticipat!",code_help,0,0,beginner,False,
Poți să mă ajuți cu o idee referitor la clonarea inamicilor la intervale de timp pentru că m-am blocat complet.,hint_request,3,1,intermediate,False,
Dă-mi ceva de programat: un validator de parole care verifică lungimea și prezența caracterelor speciale fără a folosi funcții gata făcute.,exercise_request,2,1,intermediate,False,
Scrie tu codul cap-coadă pentru soluția pentru rezolvarea sistemelor de ecuații liniare prin metoda Gauss. Vreau doar să îi dau copy-paste.,solution_request,5,2,advanced,False,
Vreau să rezolv o problemă cu un validator de parole care verifică lungimea și prezența caracterelor speciale care să fie distractiv.,exercise_request,2,1,intermediate,False,
"Nu mai pot, mă chinui de trei ore cu bug-ul ăsta și îmi vine să arunc laptopul pe geam.",motivation_or_encouragement,4,1,intermediate,False,
"Of, nu mai înțeleg nimic din ce scrie aici, parcă e chineză Ce să fac să nu renunț?",motivation_or_encouragement,4,0,beginner,False,
Ajutor cu eroarea asta: rezultatul adunării este mereu cu 1 mai mic decât ar trebui să fie. Cred că e o eroare de indexare. Unde este eroarea?,code_help,0,1,intermediate,False,
Dă-mi ceva de programat: o aplicație care citește un număr și afișează reprezentarea lui în binar pentru portofoliu.,exercise_request,2,1,intermediate,False,
Dă-mi ceva de programat: un validator de parole care verifică lungimea și prezența caracterelor speciale care să fie distractiv.,exercise_request,2,1,intermediate,False,
Dă-mi un indiciu cum să folosesc un mesaj broadcast ca să pornesc nivelul 2. Sunt la început și e greu.,hint_request,3,1,intermediate,False,
"Nu înțeleg de ce am pus blocul atunci când se dă clic pe acest sprite, dar nu se întâmplă nimic când apăs. Unde este eroarea?",code_help,0,0,beginner,False,
Dă-mi un exercițiu despre un script care convertește temperatura din Celsius în Fahrenheit și invers pentru portofoliu.,exercise_request,2,1,intermediate,False,
"Codul meu are un bug: vreau să fac personajul să sară, dar el pur și simplu zboară în sus fără să mai cadă. Cum pot repara asta?",code_help,0,0,beginner,False,
"Sincer, m-am blocat și simt că intru în panică pentru că se apropie examenul.",motivation_or_encouragement,4,2,advanced,False,
Dă-mi un indiciu la lucrul cu uniuni (union) și câmpuri pe biți - nu știu ce funcție să folosesc aici.,hint_request,3,1,intermediate,False,
Aș vrea să exersez o implementare de listă simplu înlănțuită cu funcție de inserare la final care să fie distractiv.,exercise_request,2,1,intermediate,False,
Nu înțeleg eroarea asta: compilatorul spune file not found pentru un header pe care l-am creat în același folder. Vreau să înțeleg unde greșesc.,code_help,0,1,intermediate,False,
Am nevoie de scriptul întreg pentru codul pentru un sistem de schimbare a nivelurilor bazat pe punctaj. Trebuie să îl predau mâine la școală.,solution_request,5,1,intermediate,False,
Dă-mi un punct de plecare pentru a găsi cel mai mare element dintr-un array printr-o funcție fără să-mi arăți tot codul.,hint_request,3,1,intermediate,False,
Ce reprezintă escape characters?,concept_explanation,1,1,intermediate,False,
"Salut, nu mai înțeleg nimic din ce scrie aici, parcă e chineză Mai are rost să continui?",motivation_or_encouragement,4,1,intermediate,False,
